index,item_id
908125,"[7793, 8486, 10761, 16499, 8199]"
908291,"[13865, 16237, 3735, 9213, 10440]"
908365,"[12299, 6774, 15315, 14856, 3632, 2798, 3613, 14200, 7993, 10214]"
908470,"[16270, 15266, 13915, 3734, 5754]"
908780,"[10122, 13377, 10497, 16509, 10440]"
909289,"[7845, 15603, 13223, 12849, 682, 9628, 5820, 7210, 1553, 916]"
909362,"[14703, 13913, 142, 12707, 14741, 10509, 3734, 14431, 11565, 4811]"
909370,"[11118, 1070, 6660, 13167, 8986, 13223, 3734, 15983, 5754, 1290]"
909986,"[14530, 8335, 4718, 5434, 15297]"
910054,"[9617, 16166, 16270, 13071, 10440, 6265]"
910378,"[8419, 3734, 12133, 8650, 14687]"
910745,"[682, 6219, 9617, 14689, 9811, 8386, 11654, 12173, 13586, 3940]"
911275,"[2954, 5046, 6774, 1267, 10605]"
911398,"[4239, 10942, 8579, 6265, 12598]"
911544,"[9385, 12542, 10152, 16166, 14741, 8139, 3935, 4030, 13167, 9506]"
911623,"[7102, 12849, 11469, 7444, 1337, 11885, 9283, 11749, 615, 10801]"
911682,"[15362, 10942, 1163, 6660, 3784]"
911817,"[4151, 4754, 10440, 9728, 9817]"
912242,"[5650, 15221, 4024, 8199, 5330, 9900, 10761]"
912513,"[16183, 9728, 16270, 11933, 8134, 456]"
912603,"[13865, 13243, 2970, 12057, 3734, 12386, 5974]"
912809,"[11919, 2954, 2720, 4151, 16228]"
913130,"[12173, 13865, 8857, 10761, 10942, 7626]"
913870,[]
913877,"[5051, 9728, 8254, 7144, 14530, 3784, 9342, 1787, 6502, 1105]"
914358,"[8636, 4448]"
914469,"[10287, 11754, 1106, 1785, 2954, 6470, 6267, 3834, 13280, 12965]"
914547,"[4629, 11919, 2720, 4151, 16228]"
914931,"[4358, 14431, 16433, 10201, 15297, 12259, 2237]"
914946,"[10440, 1106, 9728, 7102, 12537, 3518, 8357, 4696, 1287]"
915078,"[15297, 7793, 6210, 12846, 14421]"
915211,"[10515, 9335, 12204, 10942, 1287, 7417]"
915698,"[7807, 3734, 11275, 760, 15297]"
916413,"[4260, 10881, 12743, 9808, 11754, 144, 10942, 8821, 10119, 1811]"
916531,"[1112, 12908, 15297, 15362, 6660]"
917168,"[5979, 1844, 15297, 8617, 10397, 1617, 10464, 7014, 13865]"
917533,"[7311, 2722, 13865, 9927, 6738, 6470]"
917731,"[13185, 7347, 13788, 12965, 10942]"
917817,"[5434, 4495, 9728, 6402, 10240, 12516]"
917927,"[7582, 13099, 10214, 10845, 13865]"
917942,"[13243, 8482, 13159, 11430, 5051, 12837, 4537, 12198, 6774, 16270]"
918651,"[7571, 6220, 4718, 7106, 4457, 10469, 9000, 3888, 13915, 16029]"
918750,"[9169, 14607, 8199, 15384, 4702, 15547, 14961, 10959, 2220, 12995]"
918770,"[4880, 16228, 4239, 11237, 4685]"
919151,"[5978, 2241, 350, 9695, 14965, 12830, 11769, 10972, 7571, 14982]"
919432,"[3587, 9842, 14359, 8986, 16026]"
919545,"[4151, 4754, 10440, 9728, 9817]"
919607,"[4239, 10942, 8579, 6265, 12598]"
919673,"[11864, 12965, 4457, 3734, 11749, 9996]"
920018,"[2255, 12995, 10440, 2237, 15715, 10942, 8579, 6265, 12598]"
920340,"[10440, 11345, 9381, 15297, 6774, 9318, 5434, 4457]"
920611,"[10942, 9961, 281, 682, 14689, 3587, 5754, 1287, 8980]"
921008,[]
921293,"[1290, 8011, 2956, 383, 11749, 2657, 9164]"
921482,"[10214, 931, 14530, 8391, 7424]"
921648,"[9950, 10515, 9335, 12204, 10942]"
921757,"[8636, 10440, 11228, 4239, 11237]"
921770,"[7144, 10440, 6561, 8199, 11596, 11312, 4461, 5732, 10397, 15266]"
921907,"[5964, 14961, 6870, 10903, 7460, 9194, 9728]"
921994,"[10440, 14899, 8580, 5862, 10077, 9731, 5658, 4998, 16289, 273]"
922331,"[16166, 1115, 13865, 13453, 15517, 13018, 3735, 13955, 11985, 3182]"
922353,"[13586, 4718]"
922449,"[13941, 16382, 6219, 9214, 6453, 13915, 8821, 10073, 10605]"
922829,[15060]
922952,"[4571, 10436, 8636, 2337, 3449, 6155, 931, 14689, 512, 2650]"
923095,"[13243, 7844, 11539, 12988, 5330]"
923164,"[2237, 13865, 14476, 4495, 1884, 9728, 8036, 416, 9900, 12516]"
923201,"[16086, 3768, 10440, 13865, 12324]"
923303,"[1553, 12275, 14916, 3734, 10971]"
923566,"[4151, 4754, 10440, 9728, 9817]"
923659,"[13545, 9728, 8905, 13071, 4495, 13018, 5315, 3384]"
923854,"[15297, 1267, 13243, 12138, 3182, 2956]"
923916,"[3908, 7626, 9617, 10440, 12057, 12841]"
924137,[8636]
924256,"[14942, 16270, 13543, 1267, 16166, 7571, 5693]"
924445,"[2722, 13545, 13589, 13865, 923, 13185, 14361]"
924623,"[10122, 13377, 10497, 16509, 10440]"
924756,"[5523, 3121, 14317, 657, 9381, 9506, 12841, 6402]"
924942,"[5808, 15297, 2823, 5315, 12324]"
925121,"[6404, 15915, 16361, 10214, 15958]"
925574,"[5729, 14317, 12057, 11112, 9851, 14961, 9728, 7829, 15646, 9617]"
925819,"[11985, 9336, 15297, 15266, 5411, 16270, 10593, 6118, 2887, 9996]"
925929,"[16166, 12173, 12841, 3587, 6162, 15719]"
926302,"[2956, 4436, 3734, 12837, 3991, 9927, 11919, 8208, 6470]"
926342,"[8880, 10605, 8254, 7968, 4475, 15266, 9996, 10214]"
926575,"[7793, 9728, 7342, 10440, 6210, 14421, 6192]"
926604,"[13865, 16415, 6561, 14313, 7545, 4952, 5124, 4585]"
926726,"[12201, 4237, 3474, 3768, 4880, 4151, 14213]"
926950,"[9761, 14689, 12846, 16270, 8481, 7612, 3095, 565, 7210, 1105]"
926962,"[3908, 4475, 15915, 13865, 7571, 10281, 15464, 12324, 15549]"
927162,"[4239, 10942, 8579, 6265, 12598]"
927177,"[1454, 15060]"
927520,"[13865, 12173, 4495, 9728]"
927693,"[3784, 9728, 15362, 1163, 6660]"
927885,"[4266, 3734, 7793, 12305, 1562, 5490, 4740, 9996]"
928062,"[13865, 8849, 9016, 11237, 12659, 7997, 8874, 1449]"
928139,"[14461, 3553, 11237, 2834, 3833, 10440, 4151, 1844]"
928367,"[5803, 10198, 9169, 16166, 14689, 7102, 7026, 10119]"
928736,"[6774, 16378, 7571, 2280, 13913, 11919, 13453, 12386, 13867, 10119]"
929106,"[9506, 4718, 5171, 10761, 5936, 15074, 11790, 10605, 5956]"
929199,"[13865, 2722, 3190, 13243]"
929218,"[13191, 1325, 4495, 1508, 6219]"
929298,"[3587, 11985, 12743, 973, 9963, 13453, 12386, 13543]"
929419,"[1132, 9728, 11237, 12659, 7997, 1449]"
929728,"[14153, 15297, 391, 3734, 125]"
929955,"[1454, 13913, 111, 15297, 1698, 4702, 10636]"
930045,"[1381, 15362, 1163, 6660, 3784]"
930227,"[8109, 11018, 12623, 3734, 12516, 10761, 15297, 3978, 10724, 11268]"
930272,[]
930278,"[3940, 4457, 3395, 8821, 9728, 4436, 11631]"
930402,"[4495, 2823, 6945, 5315, 3384]"
930451,"[8636, 10879, 13317]"
930565,"[8386, 12837, 12984, 7626, 5754]"
931126,"[13865, 10680, 12324, 6686, 175, 13715, 7356, 3509, 12173, 3163]"
931298,"[3734, 11756, 13867, 9728, 8891]"
931306,"[4471, 9844, 1403, 3669, 16270, 4905, 4495, 3587, 4239, 142]"
931511,"[4495, 2823, 15297, 5315, 3384]"
931835,"[15297, 1649, 12995, 676]"
931920,"[9728, 10214, 10440, 4436, 14689]"
932163,"[884, 11790, 3734, 10770, 15266]"
932324,"[15580, 288, 15983, 12173, 6186, 1290, 16228, 6660]"
932962,"[3423, 7311, 14741, 13095, 8026, 4457, 366, 8011]"
932982,"[14703, 7417, 9222, 15297]"
933199,"[13865, 142, 9728, 2043, 16415, 3220, 3936, 12324]"
933333,"[8283, 6876, 3734, 5693, 12598, 8081, 11112, 6785, 13424, 7460]"
933689,"[1785, 682, 5716, 366, 4457]"
933957,"[15297, 12995, 676]"
934199,"[4495, 10761, 3734, 1399, 12981, 5051, 12857, 15715]"
934469,"[626, 12623, 10440, 4774, 12421, 12133, 8650, 14687, 13865, 12756]"
934516,"[1131, 10440, 4151]"
934952,"[8051, 9728, 9986, 13713, 12149]"
934962,"[6219, 945, 10440, 10558, 12537, 13865]"
935416,"[10323, 12965, 13104, 9927, 6470]"
935752,"[16166, 14264, 10772, 10119, 2823, 4976, 10337, 6265, 12598]"
936134,"[4946, 1695, 16415, 10440, 8181, 6768, 973, 4863, 10770, 11756]"
936562,"[13915, 4475, 4718, 1844, 931, 16270, 15297, 11919, 6220, 3182]"
936978,"[14703, 11268, 10551, 5906, 9811, 10801, 3834, 682]"
937611,"[10440, 2780, 10073, 8011, 10605]"
937680,"[13865, 12132, 14431, 4740, 1844, 4457, 4151]"
937763,"[3121, 3163, 3734, 2301, 9809, 4946]"
937825,[]
938047,"[10287, 4718, 14567, 2956, 12386, 7509, 14607, 1105, 11083, 15915]"
938113,"[15739, 4495, 15404, 8579, 4000, 10440, 849, 7460, 9728]"
938357,"[7807, 4141, 8391, 2876, 15221, 1912, 16270, 1743, 13243, 5452]"
938549,"[1106, 10287, 5589, 11310, 7612, 7210, 3163, 14841, 12232, 8821]"
938731,"[10772, 13865, 6809, 10821, 9728, 10440, 9896, 3734, 9163, 2043]"
938772,"[14942, 5411, 2954, 16270, 12198, 12173, 11919, 3182]"
938892,"[8419, 3734, 12133, 8650, 14687]"
939133,"[3182, 11749, 15074, 4457, 6686]"
939155,"[13410, 5893, 15074, 2956, 6219, 9617, 11057]"
939159,"[4495, 6387, 10811, 849, 11261]"
939243,"[15719, 7571, 15297, 4237, 2956, 16166, 1978, 1107, 5239]"
939382,"[11539, 10323, 7844, 12988, 5330]"
939506,"[1070, 9667, 4495, 3130, 1844, 11576, 7509, 16088, 4042]"
939962,"[15244, 5167, 5894, 15997, 12701, 6208, 15464, 734, 3792]"
940011,"[1325, 4495, 1508, 14512, 4436]"
940065,[]
940208,"[11749, 16088, 15074, 14500, 9335]"
941397,"[7793, 1132, 8849, 9016, 9817]"
941877,"[3310, 2956, 10440]"
942116,"[7310, 7571, 4905, 10903, 7460, 9728]"
942136,"[4151, 4754, 10440, 9728, 9817]"
942234,"[15297, 12995, 676]"
942646,"[13865, 9963, 9728, 15362, 6295, 8437]"
942926,"[8986, 4495, 6033, 15297, 10464, 1604, 2311, 9728, 8524, 7713]"
943034,"[4239, 10942, 8579, 6265, 12598]"
943130,"[4151, 4457, 9728, 9132, 10122, 2657, 13377, 10440]"
943145,"[16064, 3006, 14388, 9298, 10323, 8821, 12242, 7106, 14942, 1106]"
943612,"[10240, 10440, 14242, 15297, 4151, 7026]"
943747,"[2942, 1695, 10942, 10440, 5434]"
943996,"[4581, 13915, 9811, 7210, 3935, 460, 5680, 10942, 13191, 111]"
944088,"[13865, 9816, 175, 1287, 12965, 13913, 8893, 9327]"
944097,"[14581, 10876, 12268, 1264, 8335, 12841, 4718, 14530, 1978]"
944166,[11348]
944216,"[7571, 8140, 11919, 4151, 16228]"
944822,"[7571, 15399, 9808, 1508, 14767, 10786, 8181, 5569, 2834, 11640]"
944934,"[15297, 15163, 14814, 3800, 3404, 11099, 6265]"
945140,"[9927, 6738, 1978, 1107, 6470]"
945196,"[7310, 4689, 12133, 5964, 3693]"
945224,"[4740, 6209, 1267, 13199, 1590, 9506, 9342, 9681, 13204, 15266]"
945673,"[4457, 12995, 9298, 10440, 8011]"
946023,"[8437, 14422, 3940, 12846]"
946374,"[3734, 4475, 12268, 12324, 13326, 13290]"
946524,"[5754, 5434, 2954, 11310, 7210, 4621, 10942, 3940, 12841, 8636]"
946537,"[3134, 6402]"
946644,"[6809, 12133, 3734, 7417, 3693]"
946645,"[13865, 16415, 11275, 760, 15297]"
947443,[15425]
947615,"[11310, 10287, 15266, 10119, 7210, 9199, 14317, 7651, 7626, 2279]"
947804,"[2780, 14431, 1517, 7460, 5693, 3784, 3734, 4471, 5287, 11245]"
947890,"[13915, 7793, 10076, 1916, 2693, 1425, 8617, 15297, 1123]"
947997,"[2499, 734, 13058, 1553, 6915]"
948610,"[8986, 2954, 1290, 4515, 4689, 10440, 9728, 9817]"
948622,"[15471, 372, 7626, 7571, 3620, 1290]"
948658,"[3345, 12033, 4495, 8893, 15648, 9927, 5411, 13865, 1819, 15362]"
948877,"[9728, 11237, 3734, 1290, 1553, 2887, 4582, 5392, 5021, 2176]"
948899,"[7793, 14213]"
949134,"[9728, 6541, 6774, 13018, 11956, 7829, 12324, 10073, 10440, 10845]"
949581,"[2237, 7400, 3734, 6455, 12324]"
950271,"[1238, 11790, 1915, 3734, 3345, 13274, 2480, 14942, 6651, 15266]"
950360,"[4151, 13545, 13865, 923, 14361]"
950450,"[682, 111, 4685, 11348, 7460, 3908]"
950465,"[9728, 5644, 2720, 12324, 16088]"
950799,"[16166, 334, 6220, 7582, 15362, 6660, 3784]"
951742,"[7950, 13865, 9844, 6162, 5171, 14726, 459]"
951927,"[3888, 3012, 15014, 12173, 8437]"
952040,"[8419, 13865, 3734, 8650, 14687]"
952795,"[10214, 2625, 16438, 12846, 11749, 5964, 12965, 8821, 10801, 6870]"
952854,"[9728, 16270, 13159, 5569, 12965, 5051, 13290, 456, 10876]"
952961,"[5434, 8350, 6314, 12623, 13865, 5838, 2358, 8199, 15629, 5167]"
952965,"[7582, 11664, 9164, 5424, 16166, 3734, 14317, 6774, 13159, 15787]"
953956,"[5716, 682, 565, 144, 1785, 4457]"
953992,"[7882, 1916, 6195, 3984, 6577]"
954372,"[15163, 596, 13849]"
954526,"[9986, 3542, 13713, 12149, 7210]"
954537,"[7793, 6402, 4754, 10440, 9728, 9817]"
954604,"[2624, 11885, 9728, 14567, 7571, 9132, 12421, 11539, 6870, 12659]"
954673,"[10440, 3734, 4151, 7102]"
955091,"[13545, 9121, 12421, 16433, 16064, 12812, 14942, 274, 15771]"
955153,"[11348, 8252, 13199, 16509, 9851]"
955231,"[747, 13280, 14159, 7582, 7343, 6561, 12848, 14512, 12820, 10440]"
955274,"[447, 7793, 11749, 5434, 14689]"
955329,"[12849, 144, 10551, 14703, 11268, 7210, 14689, 9811, 111, 2561]"
955372,"[3734, 512, 142, 884, 13223, 8350, 13865, 14414, 5658, 11985]"
955529,"[3399, 14636, 8252, 1313, 5081, 11245, 10160, 2043, 4702, 1942]"
955621,"[11645, 13805, 6809, 12981, 13018, 13071, 1112, 9681, 8580, 13202]"
955769,"[13161, 14703, 10219, 9108, 6115, 13865, 7308, 1785, 9900]"
956148,"[6774, 10801, 6870, 1267, 10605]"
956606,"[11109, 9851, 15297, 10440, 9817]"
956801,"[4239, 10942, 8579, 6265, 12598]"
957020,"[12830, 14703, 10947, 14466, 14266, 16499, 15297, 676, 11829, 11074]"
957072,"[4457, 13038, 15297, 12615]"
957619,"[565, 8581, 16166, 12537, 10077, 14899, 10440, 5862, 8580, 5658]"
957624,"[10214, 6209, 7331, 1179, 13099, 3734, 8181, 16270, 2301, 10238]"
958297,"[15422, 4237, 7882, 6162, 1916]"
958393,"[4689, 13865, 9109, 2956, 144, 9817]"
958394,"[4487, 14662, 758, 1819, 13598, 8036, 4689, 6443, 9817]"
958537,"[10440, 12707, 4811, 817, 13865]"
958595,"[8109, 3734]"
958939,"[2025, 931, 11985, 9336, 15266, 5411, 16270, 10593]"
959573,"[7310, 1000, 13243, 10440, 1230, 9327]"
959929,"[4239, 10942, 8579, 6265, 12598]"
959974,"[4448, 9283, 4151, 11237, 12659, 7997, 1449]"
960175,"[5411, 10119, 85, 4475, 9714, 3784, 12173, 7394, 6393, 5585]"
960333,[4209]
960565,"[10122, 13377, 4151, 16509, 10440]"
960627,"[14470, 10122, 10801, 6870, 211]"
960787,"[9728, 14317, 3734, 13865, 14703]"
960859,"[12873, 15471, 11749, 2787, 7192, 13788, 12988]"
960898,"[10440, 3509]"
961161,"[6455, 14470, 10801, 6870, 14703]"
961478,[]
962410,"[142, 15915, 6404, 16361, 15958]"
962495,"[9728, 7107, 12623, 6646, 1418, 10436]"
962764,[]
963048,"[1290, 849, 11885, 506, 8199, 9817, 1562]"
963183,"[6402, 12848, 366, 12057, 4151]"
963570,"[8821, 3940, 14317]"
963873,"[602, 12965, 10119, 13018, 12743, 14095, 2624, 1107, 12461, 12133]"
963882,"[14499, 7660, 3006, 5070, 13475, 7389, 8986, 16428, 6660]"
963906,"[4239, 10942, 8579, 6265, 12598]"
964269,"[15014, 11047, 4495, 12386, 10119, 10942]"
964523,"[16116, 15297]"
964532,"[12537, 10761, 3071, 3734, 9103, 6382]"
964576,"[2802, 3908, 15014, 5648, 8437]"
964709,"[9374, 14362, 8386, 6455, 10801, 6870, 7571]"
964904,"[10508, 5847, 976, 14563, 15425, 4024, 1942, 5667, 4762, 10942]"
964973,"[10440, 9817, 10558, 13865]"
965039,"[1106, 12173, 9342, 1517, 15297, 16166, 11985]"
965164,"[9342, 1106, 16166]"
965199,"[15297, 169, 9728, 11198, 8134, 9696, 14210, 1325]"
965419,"[931, 3006, 13865, 2499, 15471, 2534, 14841, 8134]"
965490,"[281, 3940, 7571, 8419, 11756, 12386, 9206, 8923]"
965597,"[10878, 13018, 1238, 14916, 3800]"
965601,"[8051, 13373, 4537, 14530, 16270, 9963, 13262, 7019, 8893, 4905]"
965807,"[9653, 8208, 2936, 1617, 10362, 15297, 1700, 7026, 12537, 5434]"
965936,"[6979, 6561, 15574, 1916, 4260, 142, 5906, 11700, 9524, 3935]"
966297,"[9169, 2028, 11673, 13070, 3734, 6033, 1604, 2865, 13414, 4585]"
966400,"[13867, 4457, 8618, 14159, 3834, 13104, 11664, 11756, 389, 15810]"
966508,"[4495, 10440, 9728, 13943, 849, 14703, 496, 10517, 6876]"
966606,"[7310, 3693, 5051, 13816, 13915, 3182, 8650, 5434, 4685]"
966655,"[12228, 8801, 15656, 5648, 6210, 8437]"
966706,"[9728, 14317, 5171, 14416, 10942, 7246, 15656, 10786, 3792, 13865]"
966843,"[9728, 13015, 15297, 12975]"
967170,"[101, 13865, 12841, 12770, 6431, 10440, 8034, 13926, 6660]"
968469,"[13280, 3984, 5051, 6295, 111, 10073, 15615, 2483, 6809, 366]"
968477,"[3734, 6193, 4880, 13915, 10440, 14684, 14422, 10772]"
968581,"[1649, 3475, 9963, 11919, 4151, 16228]"
968600,"[9426, 13545, 13865, 923, 14361]"
968612,"[12848, 5434, 4151]"
968931,"[12849, 13865, 4448, 1553, 10665, 9419, 8801, 10942, 5893, 5838]"
968936,"[13865, 7571, 142, 15362, 13935, 3402, 4141, 5533, 6785, 12421]"
969079,"[4151, 3734, 12133, 8650, 14687]"
969174,"[14899, 13068, 7557, 6440, 12217, 5434]"
969215,"[14025, 11645, 10515, 9335, 10942]"
969324,"[13865, 8254, 1106, 16249, 682]"
969480,"[10323, 12965, 9927, 6738, 6470]"
970219,"[8636, 14703, 13475, 142, 15997, 11237, 6561, 3066, 5434, 1175]"
970222,"[11118, 7829, 11275, 2887, 9728, 2720, 5287, 1785, 4457]"
970417,"[6311, 7347, 13185, 13788, 13867, 4537, 3182, 15224]"
970928,"[13865, 4774, 760, 15297, 2151, 2657, 7379, 6907]"
971015,"[13453, 2025, 6267, 2787, 11911]"
971547,[]
971908,"[11188, 1617, 10464, 15297, 13865, 15362, 4151, 6660]"
971933,"[12695, 10878, 13500, 4217, 13865, 12995, 16021, 10337, 3150, 12118]"
972069,"[7571, 4448, 334, 13243, 741, 3632, 5023]"
972218,"[12254, 16415, 15297, 6210, 14421]"
972469,"[1281, 12201, 4237, 3474, 3768, 4151]"
972608,"[13865, 3734, 2922, 5894]"
973563,"[10440, 10770, 10558, 15266, 13865]"
973670,"[13915, 3734, 142, 14689, 7102, 3541, 15266, 5411, 8134]"
974138,"[5693, 14310, 4740, 4495, 3151]"
974450,"[1844, 2100, 9728, 14317, 14416, 5171, 15297, 14461, 5051]"
974926,"[3587, 14317, 10942, 6219, 8639, 1649, 7444, 3012]"
975109,"[14684, 6432, 8237, 6737, 7310, 12974, 2954, 10593, 7420, 4718]"
975502,"[13865, 6876, 3182, 11110, 142]"
975717,"[8636, 11228, 16228, 4239, 11237]"
976000,"[8986, 1454, 7401, 15297, 1698, 10636]"
976421,"[1290, 14476, 8579, 1287, 7448]"
976434,"[15297, 1785, 3927, 7460, 10971, 6431, 3474, 10337, 2802, 6678]"
976581,"[15464, 12268, 7626, 4718, 7293, 16166]"
976931,"[14317, 4533, 15464, 4151, 10119]"
977072,"[11112, 13865, 13499, 11754, 7626, 5411, 2346, 1287, 4696, 12841]"
977639,"[4239, 10942, 8579, 6265, 12598]"
977875,"[12908, 1132, 12228, 6162, 3800, 5569, 6809, 7444, 10942, 13915]"
977880,"[372, 3800, 945, 2954, 4539, 6738, 14703, 15818, 13018]"
978070,"[4740, 6774, 10605, 10440]"
978186,"[9728, 13941, 5956, 10440, 15531, 9506, 5330, 4533, 14495, 10903]"
978218,"[2816, 10881, 3095, 14086, 9550, 13865, 3334, 13475, 3347, 2965]"
978389,"[10440, 4495, 8636, 12995, 7829, 15958]"
978903,"[10801, 1574, 6193, 10508, 11228, 15221, 111, 3163, 10971, 12915]"
978955,"[8437, 2722, 4685, 6155, 12250, 12259]"
979026,"[7246, 7626, 10942, 1844, 1553, 10183, 16498, 5807, 11291, 14179]"
979169,"[7969, 9728, 3978, 13185, 5023, 10994, 14814, 8033]"
979585,[]
979687,"[8437, 3742, 9728, 5754, 15014, 10942, 5648]"
979791,"[8821, 13545, 9728, 16029, 10605, 10879, 3541]"
980142,"[6317, 13865, 9937, 9900, 14317, 10942, 6265, 12598]"
980229,"[142, 10440, 10777, 9817, 13865, 9079, 1083]"
980342,"[10942, 7210, 12173, 13586, 11654, 7626, 14422, 4689, 8857, 12846]"
980346,"[10605, 10761, 8046, 7210, 7612, 14567, 7571, 11539, 12849, 14317]"
980923,"[10440, 13199, 16021, 9937, 12501, 3734, 4549, 9817, 4685]"
980990,"[834, 2823, 14431, 3935, 5021, 5490, 14916, 3076, 16087, 4151]"
981012,"[10440, 15362, 1287, 13865, 1267, 3734, 2910, 9466, 14264]"
981149,"[8386, 841, 7417, 1819, 12623, 16026, 7019]"
981463,"[10038, 4696, 7599, 1000, 7310, 12965, 2797, 9327]"
981511,"[4266, 15362, 15464, 3130, 1776, 15404, 6126]"
981563,"[13159, 11310, 2438, 3734, 9811, 5424, 6402, 12841]"
981836,"[14607, 4471, 2657, 8636, 16228, 4239, 11237]"
981978,"[11749, 7216, 8000, 2965, 3363]"
982008,"[1132, 10464]"
982075,"[9728, 14741, 7486, 14431, 7793, 5648, 13865, 8437, 4685]"
982312,"[6455, 10122, 4635, 10801, 6870]"
982328,"[10323, 9091, 3620, 14567, 12743, 14317, 7210]"
982640,"[15108, 6766, 14167, 5046, 3784, 6809, 15785, 4209]"
983160,"[9059, 3532, 1916, 8616, 4533]"
983591,"[3542, 9761, 3182, 14689, 5893, 12846, 5693]"
983756,"[14431, 9381, 4250, 14359, 7506, 4237, 3693, 8986, 2220, 11109]"
983879,"[2981, 9963, 682, 11919, 16228]"
984243,"[5046, 5644, 9728, 2720, 12324, 16088]"
984641,"[11797, 11237, 12659, 14717, 7997, 1449]"
984815,"[10881, 9169, 3734, 4946, 6809, 5046, 5405, 3693, 4151]"
985044,[]
985050,"[10876, 12908, 5411, 1819, 9506, 7582, 13159, 3734, 14961, 13185]"
985236,"[7382, 2954, 6774, 12198, 1105, 11919, 13865, 923]"
985445,[2722]
985500,"[13865, 3182, 15464, 11110, 142]"
985825,"[9728, 13865, 10811, 16107, 9169, 3182, 416, 5287, 111, 9900]"
985982,"[945, 10801, 6870, 15297, 1553, 10214]"
986098,"[10440, 6193, 561, 9728, 9817, 4685]"
986367,"[13865, 12995, 11919, 4151, 16228, 13744]"
986616,"[3984, 10811, 12129, 308, 10440, 13865, 9817, 923]"
987058,"[8305, 14210, 3734, 13073, 11663, 337, 10323, 5906, 13396, 7310]"
987235,"[10119, 8391, 12173, 3474, 7626, 6470]"
987292,"[5434, 8821, 13243, 1785, 2301, 3587, 3940, 12841, 8636, 13915]"
987373,"[1962, 3935, 8821, 9617, 1844, 13849, 15731, 15297, 14431, 10680]"
987646,"[11109, 9851, 15297, 10440, 9817]"
988133,"[8821, 15997, 11216, 8980, 5693, 10942, 13915]"
988359,"[11985, 10234, 9728, 6404, 13867, 10876, 14581, 12268, 10440, 12841]"
988728,"[15428, 4495, 2823, 5315, 3384]"
989048,"[10497, 6626, 7102, 8447, 15997, 7417, 7347, 14359, 7829, 13200]"
989105,"[7310, 5755, 12133, 6193, 3693]"
989133,"[3734, 4495, 16378, 1399, 15715]"
989142,"[10077, 7417, 14703, 6443, 15297]"
989333,"[1290, 9817, 12623, 11348, 8636, 14703, 13941, 11754, 11382, 12857]"
989484,"[15297, 1649, 676]"
989658,"[6006, 1787, 3488, 1617, 15163, 4482, 12149, 10283]"
990170,"[4151, 5434, 8335, 142, 13865, 9728, 12516]"
991047,"[16087, 4436, 4495, 14095, 9103, 8636, 3463, 9996, 5650, 1070]"
991637,"[14901, 8986, 3935, 3509, 7793, 5536, 7417, 15785, 14603, 8616]"
991792,"[8143, 16270, 456, 3734, 15266, 14264, 12623, 16166, 7969, 10323]"
991808,"[7612, 10551, 7417, 15362, 1163, 6660, 3784]"
991958,"[13865, 2043, 2834, 8058, 10234, 13377, 6351]"
991984,"[10440, 12659, 817, 7997, 1449]"
992054,"[13018, 13243, 15362, 7626, 14461, 4151, 8199, 1554, 12830, 14965]"
992123,"[3784, 15297, 10959, 15547, 2220, 14961, 4151, 3693, 3182]"
992188,"[11348, 142, 3784, 13199, 10240, 8923]"
992884,"[8636, 10440, 11228, 16228, 11237]"
992992,"[1290, 5434, 4457, 4151, 10777]"
993529,"[15297, 1695, 8335, 12356, 5693]"
993705,"[13719, 8861, 7612, 144, 5754, 8986, 14431, 16499, 9169, 4151]"
993894,"[14499, 15362, 1163, 6660, 3784]"
994144,"[6219, 8036, 12743, 6455, 8447, 9728, 9817]"
994432,"[9298, 13018, 5693, 4740, 16361, 10761, 7571, 15958]"
994484,"[4549, 4702, 5507, 10058, 9728, 5434]"
994493,"[8181, 7311, 13243, 512, 10119, 16166]"
994560,"[10242, 1381, 4549, 9817, 12324, 4151, 12080, 10773]"
994645,"[6193, 9214, 7210, 13586, 11654, 12173, 1106, 5754]"
994717,"[3012, 15014, 12173, 5648, 8437]"
995154,"[15199, 4436, 849, 7571, 8140]"
995660,"[1418, 5287, 9335, 13933, 16270, 5808, 11188, 3006, 3734, 12974]"
995702,"[13015, 11919, 15297, 4151, 16228]"
996199,"[5411, 8254, 13243, 10214, 13159, 5051]"
996277,"[10942, 8579, 6265, 12598, 13915]"
996416,"[3153, 13865, 7676, 6809, 8617, 4495, 7102, 9728, 11778, 10440]"
996458,"[14095, 1107, 12461, 334, 7993, 9728, 3632, 13159, 4696, 85]"
996874,"[3541, 2823, 16166, 2237, 1290, 9689, 13720, 6265, 12598, 5434]"
997495,"[13865, 9728, 11115, 9842, 2290, 3284, 11710, 5533, 2722, 12254]"
997618,"[12974, 8335, 4495, 3709, 8386]"
997684,"[14683, 2720, 4457, 14317, 13865]"
997725,[]
998162,"[7626, 4718, 9728, 11933, 2954, 8134, 456]"
